MEAS_DT,BURST_ID,ROWS,DUR_S,VIB-TOP_RMS,VIB-TOP_KUR,VIB-TOP_CRF,VIB-TOP_PTP,VIB-TOP_STD,VIB-BOT_RMS,VIB-BOT_KUR,VIB-BOT_CRF,VIB-BOT_PTP,VIB-BOT_STD,CUR-MTR_RMS,CUR-MTR_KUR,CUR-MTR_CRF,CUR-MTR_PTP,CUR-MTR_STD
2024-06-08 20:56:09.149,B24-00284,45,4.4,0.074589,-0.107108,2.719512,0.347535,0.075432,0.117215,-1.17527,1.889918,0.383956,0.11854,126.501181,-1.434591,1.596874,384.32198,127.930619
2024-06-09 09:43:51.662,B24-00285,50,4.9,0.045245,-0.778284,1.978269,0.176033,0.045704,0.065782,-0.062337,2.457306,0.268448,0.06645,81.839128,-1.585116,1.364668,222.87944,82.670003
2024-06-09 22:31:34.675,B24-00286,47,4.6,0.059731,-0.126071,2.60741,0.29397,0.060377,0.08705,-1.019428,2.099522,0.301406,0.087991,109.727536,-1.388083,1.636002,339.4156,110.913814
2024-06-15 00:00:30.000,B24-00287,32,3.1,0.10693,0.380126,2.401587,0.489349,0.108641,0.199772,-1.366491,1.730267,0.614814,0.202968,178.306198,-1.550012,1.443205,511.15364,181.159279
2024-06-15 12:48:11.213,B24-00288,21,2.0,0.052049,-0.436314,2.268081,0.19531,0.053334,0.059499,-0.025085,2.068116,0.215758,0.060969,78.951418,-1.474678,1.56455,219.70239,80.901129
2024-06-16 01:35:51.326,B24-00289,8,0.7,0.079031,-0.678179,1.683229,0.253655,0.084488,0.085469,-1.744355,1.51887,0.239179,0.09137,97.624598,-1.373193,1.62976,284.63689,104.365085
2024-06-16 14:23:30.140,B24-00290,8,0.7,0.029767,-1.094837,1.648856,0.093608,0.031822,0.055984,1.428981,2.078986,0.198421,0.059849,64.800016,-0.93552,1.811879,178.896453,69.274131
2024-06-17 03:11:08.953,B24-00291,50,4.9,0.08912,0.692524,2.558022,0.425929,0.090024,0.190575,-1.445449,1.720818,0.591631,0.19251,184.671184,-1.482297,1.468342,540.8693,186.546066
2024-06-17 15:58:51.966,B24-00292,48,4.7,0.034936,-0.192579,2.366815,0.163975,0.035306,0.057474,-0.711606,2.118093,0.238044,0.058082,81.423544,-1.536866,1.419474,223.6307,82.285193
2024-06-18 04:46:34.779,B24-00293,33,3.2,0.077463,-1.033627,1.964697,0.286863,0.078664,0.046833,0.476865,2.720601,0.20982,0.047559,84.033228,-1.566772,1.408892,232.0688,85.336146
2024-06-18 17:34:16.093,B24-00294,22,2.1,0.113349,1.683936,2.884301,0.487815,0.116016,0.211032,-1.48011,1.54143,0.649713,0.215998,183.24862,-1.329777,1.70288,534.78569,187.560942
2024-06-19 06:21:56.306,B24-00295,10,0.9,0.05,-1.351045,1.514095,0.136115,0.052704,0.033738,-0.608713,1.877553,0.111955,0.035563,91.922182,-1.723533,1.440596,239.38921,96.894488
2024-06-19 19:09:35.319,B24-00296,50,4.9,0.086545,0.234646,2.410016,0.412839,0.087424,0.061382,-0.550969,2.550931,0.27526,0.062005,88.951632,-1.516245,1.46238,257.51713,89.854718
2024-06-20 07:57:18.332,B24-00297,50,4.9,0.086265,0.315766,2.365991,0.392982,0.087141,0.196266,-1.173678,1.851845,0.667595,0.198258,177.774883,-1.47285,1.468708,518.54259,179.579751
2024-06-20 20:45:01.346,B24-00298,50,4.9,0.060991,-1.051829,1.811409,0.217823,0.06161,0.054763,-0.443527,2.511365,0.246991,0.055319,91.060922,-1.518278,1.446265,262.50497,91.985422
2024-06-21 09:32:44.359,B24-00299,36,3.5,0.067045,-1.04469,1.930218,0.241132,0.067996,0.043334,-0.426775,2.164092,0.159547,0.043948,80.654445,-1.558259,1.426348,222.02208,81.798537
2024-06-21 22:20:25.972,B24-00300,24,2.3,0.089161,-0.814533,1.872162,0.316416,0.091078,0.194369,-1.296056,1.643845,0.633785,0.19855,166.613883,-1.180135,1.791217,495.92429,170.197388
2024-06-22 11:08:06.385,B24-00301,13,1.2,0.098893,-1.439065,1.495589,0.282185,0.102931,0.094769,-1.644308,1.459475,0.258764,0.098638,100.504516,-1.173218,1.72048,295.5313,104.608417
2024-06-23 12:43:23.812,B24-00303,50,4.9,0.085575,-0.545847,2.369638,0.349613,0.086443,0.200138,-1.346555,1.668619,0.654334,0.20217,170.541119,-1.467225,1.485436,502.54959,172.272546
2024-06-24 01:31:06.825,B24-00304,4,0.3,0.571529,-1.45036,1.493161,1.425324,0.659944,0.353927,1.660068,1.516495,0.994391,0.40868,74.336343,3.348322,1.699866,190.734881,85.836215
2024-06-24 14:18:45.238,B24-00305,50,4.9,0.087023,-1.229813,1.685204,0.283582,0.087906,0.098318,-0.933982,2.095222,0.328518,0.099316,104.292487,-1.477595,1.489003,306.9481,105.351321
2024-06-25 03:06:28.252,B24-00306,42,4.1,0.054064,-0.262096,2.634258,0.232708,0.05472,0.052273,0.010447,2.332795,0.230017,0.052907,80.934025,-1.575466,1.478641,220.23812,81.915079
2024-06-25 15:54:10.465,B24-00307,29,2.8,0.085396,0.556763,2.511047,0.376508,0.086908,0.180705,-1.278031,1.709926,0.590858,0.183904,158.930645,-1.437391,1.604378,473.88119,161.743796
2024-06-26 04:41:51.378,B24-00308,20,1.9,0.081292,-1.0567,2.005633,0.285126,0.083404,0.090176,-1.346593,1.785711,0.280278,0.092518,99.699324,-1.395802,1.59848,294.34995,102.289349
2024-06-26 17:29:31.391,B24-00309,8,0.7,0.042815,1.824441,2.122632,0.154257,0.045771,0.055197,0.724942,2.050256,0.174409,0.059008,76.976163,-1.7656,1.528125,202.730326,82.290979
2024-06-27 06:17:10.205,B24-00310,50,4.9,0.085068,-0.693959,2.175513,0.327587,0.085932,0.14061,-1.099296,2.057963,0.484955,0.142038,145.185093,-1.462309,1.528024,439.52196,146.659092
2024-06-27 19:04:53.218,B24-00311,48,4.7,0.037117,0.511773,2.561265,0.187919,0.03751,0.047127,-0.838754,1.99828,0.183764,0.047625,80.145785,-1.571907,1.433995,220.6594,80.993912
2024-06-29 09:27:57.658,B24-00314,9,0.8,0.027309,0.431911,1.946542,0.088669,0.028966,0.058049,-0.050659,1.859003,0.202985,0.061571,79.24741,-1.213386,1.716843,217.83295,84.054571
2024-06-29 22:15:36.571,B24-00315,50,4.9,0.106542,0.962981,2.606335,0.543856,0.107624,0.197676,-1.263734,1.847168,0.667027,0.199683,179.810406,-1.485002,1.505543,537.82529,181.63594
2024-06-30 11:03:19.584,B24-00316,50,4.9,0.054206,-0.195548,2.679108,0.264134,0.054756,0.0654,-0.633121,2.282565,0.286375,0.066064,85.917701,-1.54428,1.400634,239.57935,86.789985
2024-06-30 23:51:02.597,B24-00317,38,3.7,0.074649,-1.011529,1.844264,0.265337,0.075651,0.072465,-0.929892,2.226147,0.265451,0.073438,93.134174,-1.440599,1.584448,274.90977,94.384353
2024-07-01 12:38:44.411,B24-00318,35,3.4,0.034923,0.25873,2.550381,0.162919,0.035433,0.06239,-0.321486,2.23329,0.236761,0.063301,80.935004,-1.633332,1.410202,218.95494,82.1166
2024-07-02 01:26:25.924,B24-00319,23,2.2,0.077904,-0.736118,1.995867,0.304881,0.079655,0.106096,-1.352389,1.932972,0.348659,0.10848,112.098017,-1.226405,1.78688,335.06898,114.617388
2024-07-02 14:14:06.237,B24-00320,9,0.8,0.075114,-0.97505,1.593115,0.225953,0.07967,0.191535,-1.214795,1.69447,0.601371,0.203154,193.345067,-1.68599,1.406739,540.22581,205.073412
2024-07-03 03:01:45.150,B24-00321,50,4.9,0.070265,-0.503521,2.447863,0.311693,0.070978,0.076166,-1.150416,1.985658,0.263157,0.076939,93.924534,-1.485501,1.482512,278.11054,94.878107
2024-07-03 15:49:28.164,B24-00322,50,4.9,0.099384,-0.190194,2.540149,0.46964,0.100393,0.202365,-1.332153,1.798715,0.68526,0.204419,183.50843,-1.477641,1.474162,536.3434,185.371508
2024-07-04 04:37:11.177,B24-00323,38,3.7,0.080931,-1.308129,1.777471,0.27694,0.082017,0.088718,-0.834955,2.169961,0.309944,0.089909,97.706103,-1.40318,1.589773,296.82604,99.017653
2024-07-04 17:24:52.990,B24-00324,24,2.3,0.038014,-0.666136,1.931544,0.131062,0.038832,0.044219,-1.365193,1.784078,0.142473,0.04517,79.976293,-1.614014,1.422994,219.731,81.69641
2024-07-05 06:12:33.403,B24-00325,17,1.6,0.07326,-0.6702,1.888029,0.272149,0.075515,0.204395,-1.357781,1.565785,0.63081,0.210686,182.751883,-1.491069,1.470226,532.79955,188.37633
2024-07-06 07:47:51.230,B24-00327,50,4.9,0.05532,-0.213418,2.205893,0.243165,0.055881,0.053848,-0.408065,2.42393,0.223353,0.054395,80.756485,-1.603991,1.359384,219.45419,81.576369
2024-07-06 20:35:34.243,B24-00328,50,4.9,0.069417,0.279998,2.448726,0.326701,0.070122,0.166475,-1.495449,1.618625,0.520093,0.168165,149.282679,-1.48074,1.471917,436.46495,150.798278
2024-07-07 09:23:17.256,B24-00329,42,4.1,0.088814,-0.357072,2.528484,0.374533,0.089891,0.165477,-0.981884,2.052015,0.583422,0.167482,160.403384,-1.376437,1.676695,489.11637,162.347738
2024-07-07 22:10:59.470,B24-00330,31,3.0,0.037903,-1.233421,1.702179,0.122638,0.03853,0.05638,-0.204585,2.303445,0.239179,0.057312,84.52791,-1.719638,1.317464,220.92726,85.92516
2024-07-08 10:58:40.583,B24-00331,16,1.5,0.058619,-0.940484,1.855971,0.205585,0.060541,0.105812,-1.156218,1.780846,0.372625,0.109282,111.697533,-1.497677,1.46295,326.60322,115.360716
2024-07-09 12:33:58.509,B24-00333,50,4.9,0.348865,3.824227,3.058198,2.001922,0.352406,0.202937,1.372106,3.144079,1.108033,0.204997,62.809748,-0.292427,2.566398,275.3735,63.447427
2024-07-10 14:09:19.836,B24-00335,50,4.9,0.089195,-0.623135,2.295645,0.380448,0.090101,0.203038,-1.278875,1.785045,0.699941,0.205099,174.388171,-1.477214,1.489682,519.39684,176.158655
2024-07-11 02:57:02.849,B24-00336,50,4.9,0.058265,-0.717758,2.55524,0.251123,0.058857,0.064288,0.98224,2.588862,0.32493,0.06494,83.290597,-1.560602,1.381463,230.02306,84.136209
2024-07-11 15:44:45.862,B24-00337,44,4.3,0.077734,-0.670128,2.100652,0.314542,0.078632,0.079565,-0.87427,2.243585,0.299057,0.080485,92.989883,-1.417458,1.623448,279.72702,94.064946
2024-07-12 04:32:28.276,B24-00338,30,2.9,0.091744,0.025367,2.267608,0.392051,0.093312,0.190301,-1.241832,1.787767,0.632456,0.193554,179.427452,-1.499774,1.493924,512.45958,182.49481
2024-07-12 17:20:09.289,B24-00339,19,1.8,0.050986,-0.939594,2.037607,0.171435,0.052384,0.051016,-0.572325,1.863752,0.182039,0.052414,82.278047,-1.403509,1.465176,237.29661,84.532658
2024-07-13 18:55:27.515,B24-00341,50,4.9,0.080752,1.177113,2.696686,0.425657,0.081572,0.173524,-1.267878,1.660769,0.571841,0.175286,152.693591,-1.471324,1.499379,454.1083,154.243819
2024-07-14 07:43:10.529,B24-00342,50,4.9,0.068668,0.172423,2.465781,0.308559,0.069365,0.144186,-1.31721,1.830008,0.467641,0.14565,144.883053,-1.465656,1.514128,437.10774,146.353985
2024-07-14 20:30:53.542,B24-00343,42,4.1,0.042056,-0.176653,2.309178,0.176941,0.042566,0.067968,-0.459708,2.266596,0.269606,0.068792,80.018159,-1.48705,1.556234,221.88106,80.988111
2024-07-15 09:18:35.755,B24-00344,30,2.9,0.104984,-0.962998,1.879352,0.388656,0.106778,0.177859,-1.112581,1.825433,0.638621,0.180899,141.617749,-1.590295,1.441763,400.25978,144.038741
2024-07-15 22:06:16.768,B24-00345,14,1.3,0.101593,-0.700619,1.779157,0.35244,0.105428,0.172314,-0.96119,1.575095,0.534796,0.178819,153.669462,-1.322351,1.722149,473.08689,159.470338
2024-07-16 23:41:34.395,B24-00347,50,4.9,0.090371,0.08163,2.578244,0.399147,0.091289,0.190783,-1.231002,1.750976,0.623124,0.19272,182.324348,-1.479021,1.479923,537.22137,184.175404
2024-07-17 12:29:17.408,B24-00348,45,4.4,0.066072,-0.676832,2.077612,0.265769,0.066819,0.056634,0.305106,2.636638,0.273614,0.057274,90.22907,-1.586035,1.406959,249.56253,91.24864
2024-07-18 01:16:59.921,B24-00349,34,3.3,0.062132,-0.73038,2.009807,0.228485,0.063066,0.104083,-0.482267,2.4096,0.450986,0.105648,105.888342,-1.455353,1.527842,320.21073,107.480737
2024-07-18 14:04:41.335,B24-00350,32,3.1,0.039445,-0.161599,2.369219,0.168403,0.040076,0.051648,-0.293388,2.032327,0.209138,0.052474,80.450762,-1.577491,1.410502,219.47386,81.738055
2024-07-19 02:52:22.548,B24-00351,20,1.9,0.056924,-0.929662,1.837711,0.19858,0.058402,0.125225,-1.009433,2.025116,0.439927,0.128478,102.749145,-1.305946,1.677067,322.18305,105.418399
2024-07-19 15:40:02.561,B24-00352,6,0.5,0.099176,-1.737494,1.446495,0.271956,0.108642,0.178492,-1.950818,1.338545,0.458263,0.195529,115.535987,-1.26643,1.617873,317.652387,126.563333
2024-07-20 04:27:41.174,B24-00353,50,4.9,0.083977,-1.059088,1.982098,0.326769,0.08483,0.09747,-1.118507,1.965401,0.332662,0.09846,104.062858,-1.480608,1.501143,308.25464,105.119361
2024-07-20 17:15:24.188,B24-00354,50,4.9,0.063415,-0.443238,2.216527,0.277985,0.064059,0.044401,0.458978,2.736353,0.224034,0.044852,84.908245,-1.548625,1.420706,238.55188,85.77028
2024-07-21 06:03:07.201,B24-00355,45,4.4,0.08509,2.57911,3.034081,0.493311,0.086051,0.200883,-1.261939,1.749813,0.681458,0.203153,179.830755,-1.536722,1.459179,508.56203,181.862806
2024-07-21 18:50:49.714,B24-00356,34,3.3,0.078286,-0.317308,2.208041,0.333593,0.079463,0.099978,-0.875348,1.950348,0.310046,0.101481,106.108049,-1.442183,1.490533,315.68317,107.703748
2024-07-22 07:38:31.127,B24-00357,21,2.0,0.046178,-0.067509,2.303066,0.181697,0.047318,0.044275,-0.881477,1.945741,0.157742,0.045368,77.734885,-1.460793,1.489305,221.93566,79.654554
2024-07-22 20:26:11.241,B24-00358,14,1.3,0.082419,1.086854,2.354033,0.344095,0.08553,0.170879,-1.099344,1.734094,0.469628,0.17733,166.304353,-1.261769,1.632965,489.72482,172.582184
2024-07-23 22:01:28.867,B24-00360,50,4.9,0.066045,-0.058381,2.241235,0.287045,0.066716,0.08221,-1.172921,1.925818,0.307957,0.083045,105.113602,-1.458919,1.512012,314.77718,106.180773
2024-07-25 12:24:37.007,B24-00363,42,4.1,0.456904,2.874787,2.795403,2.501662,0.462443,0.214266,1.075599,3.222297,1.090348,0.216864,72.719099,0.023764,2.599871,344.51489,73.600575
2024-07-26 01:12:19.220,B24-00364,28,2.7,0.051445,-0.486559,2.234402,0.197774,0.052389,0.038147,-0.866106,1.960353,0.131051,0.038847,84.422943,-1.668922,1.366408,221.38837,85.972117
2024-07-26 14:00:00.033,B24-00365,18,1.7,0.081225,1.787955,2.537059,0.381436,0.08358,0.212053,-1.194429,1.689642,0.650258,0.218201,180.094369,-1.431103,1.520732,533.84943,185.315577
2024-07-27 02:47:39.847,B24-00366,5,0.4,0.073938,-1.065354,1.598521,0.202259,0.082666,0.041051,-1.584147,1.408246,0.113328,0.045897,26.43949,0.31369,1.732451,71.020727,29.560248
2024-07-27 15:35:18.360,B24-00367,50,4.9,0.07796,0.659885,2.671221,0.383139,0.078751,0.048533,-0.076418,2.278869,0.216518,0.049026,84.381928,-1.538367,1.439137,238.68242,85.23862
2024-07-28 04:23:01.373,B24-00368,50,4.9,0.085648,0.684406,2.873579,0.421149,0.086517,0.217305,-1.278101,1.714302,0.732354,0.219511,177.382788,-1.475235,1.45594,515.80602,179.183675
2024-07-28 17:10:44.386,B24-00369,46,4.5,0.085154,-0.924261,2.09886,0.326929,0.086095,0.100752,-1.165768,1.926497,0.320128,0.101865,104.020893,-1.35547,1.678577,321.98921,105.17033
2024-07-29 05:58:27.000,B24-00370,32,3.1,0.037681,-0.777339,2.277769,0.143563,0.038284,0.044946,-1.031993,1.881376,0.152985,0.045665,79.871742,-1.593806,1.419302,218.56358,81.149771
2024-07-29 18:46:08.213,B24-00371,20,1.9,0.103807,-0.155778,2.238164,0.418379,0.106504,0.19839,-1.175439,1.597784,0.62728,0.203544,154.657583,-1.29897,1.632505,479.6477,158.675332
2024-07-30 07:33:48.226,B24-00372,7,0.6,0.123599,0.704845,1.78563,0.421297,0.133503,0.137838,2.058735,2.12057,0.420343,0.148882,67.122052,0.099924,1.897093,196.696667,72.500102
2024-07-30 20:21:26.939,B24-00373,50,4.9,0.102303,-0.112804,2.24853,0.434229,0.103341,0.175066,-1.277555,1.764697,0.603505,0.176844,143.769934,-1.473276,1.483755,421.86874,145.229564
2024-07-31 09:09:09.953,B24-00374,50,4.9,0.062318,-0.904067,1.915772,0.227259,0.062951,0.044233,-0.058959,2.514177,0.209661,0.044682,82.090876,-1.587807,1.351329,221.29539,82.924307
2024-07-31 21:56:52.966,B24-00375,50,4.9,0.096854,-0.272923,2.445706,0.43953,0.097837,0.196528,-1.325959,1.680239,0.637565,0.198523,177.436407,-1.481167,1.449348,513.90273,179.237838
2024-08-01 10:44:35.979,B24-00376,34,3.3,0.079211,0.946754,2.530168,0.38248,0.080402,0.150088,-1.274931,1.878718,0.47988,0.152345,143.059559,-1.444403,1.523338,429.83239,145.210951
2024-08-01 23:32:17.392,B24-00377,21,2.0,0.03391,1.315557,2.534418,0.160467,0.034747,0.054478,-0.757086,1.80038,0.193914,0.055823,83.332299,-1.567826,1.564823,219.62729,85.390196
2024-08-02 12:19:57.505,B24-00378,9,0.8,0.118483,-1.318633,1.739717,0.335716,0.12567,0.182407,-1.371899,1.526632,0.528051,0.193472,125.062138,-0.410394,1.9336,378.4533,132.648429
2024-08-03 01:07:36.419,B24-00379,50,4.9,0.054251,-0.645994,2.262398,0.22367,0.054802,0.064124,-0.165849,2.376071,0.283252,0.064775,81.067566,-1.594549,1.361113,220.25528,81.890608
2024-08-03 13:55:19.432,B24-00380,50,4.9,0.097606,0.063155,2.705296,0.458581,0.098597,0.173611,-1.324963,1.9021,0.618128,0.175373,146.523596,-1.462499,1.478586,430.93007,148.011183
2024-08-04 02:43:02.445,B24-00381,37,3.6,0.089904,-0.966802,1.939082,0.332549,0.091144,0.154028,-1.212303,1.87509,0.519979,0.156152,162.598367,-1.507054,1.574458,475.36796,164.841209
2024-08-04 15:30:44.158,B24-00382,27,2.6,0.056828,0.254799,2.222927,0.248716,0.057911,0.08122,0.902438,2.600137,0.383014,0.082767,76.094286,-1.216822,1.729161,220.9287,77.543831
2024-08-05 04:18:24.872,B24-00383,15,1.4,0.052171,-0.827698,1.884741,0.180165,0.054003,0.19135,-1.444039,1.534259,0.575315,0.198066,153.290268,-1.447156,1.544837,443.76224,158.670502
2024-08-06 05:53:42.498,B24-00385,50,4.9,0.051921,-0.278526,2.3165,0.22366,0.052448,0.050642,-0.259231,2.665986,0.23222,0.051157,81.836827,-1.598992,1.351167,220.39964,82.66768
2024-08-06 18:41:25.511,B24-00386,50,4.9,0.074019,-0.06411,2.443416,0.318834,0.07477,0.174707,-1.348905,1.771874,0.559966,0.176481,156.978598,-1.477903,1.518693,474.98685,158.57233
2024-08-07 07:29:08.525,B24-00387,43,4.2,0.078232,2.025713,2.95977,0.442732,0.079157,0.1567,-1.499813,1.718677,0.490029,0.158555,145.744376,-1.496725,1.508725,433.01111,147.469221
2024-08-07 20:16:50.838,B24-00388,30,2.9,0.057598,1.056917,2.940543,0.281312,0.058583,0.07412,-0.615471,1.981859,0.290144,0.075388,76.906726,-1.50233,1.546074,216.71405,78.221467
2024-08-08 09:04:31.851,B24-00389,21,2.0,0.066073,-0.307751,2.026334,0.256777,0.067705,0.194224,-1.309457,1.597676,0.595796,0.199021,164.194012,-1.339808,1.593247,508.48252,168.248796
2024-08-08 21:52:11.964,B24-00390,6,0.5,0.063547,-1.637839,1.445056,0.171548,0.069613,0.145171,-1.977416,1.381837,0.391495,0.159027,41.472969,-1.527925,1.460453,114.41709,45.431361
2024-08-09 10:39:50.578,B24-00391,50,4.9,0.047074,0.311173,2.784997,0.233855,0.047552,0.055138,-0.790522,1.770524,0.194913,0.055698,81.225715,-1.595294,1.355005,219.83161,82.050363
2024-08-09 23:27:33.591,B24-00392,28,2.7,0.834904,-0.776588,1.981338,2.947969,0.850224,0.31568,-0.807092,1.867691,1.021207,0.321472,56.811376,6.061221,3.76801,301.59954,57.853873
2024-08-10 12:15:14.404,B24-00393,50,4.9,0.069996,0.316397,2.927485,0.368539,0.070706,0.09251,-1.302341,1.877471,0.336851,0.093449,105.980151,-1.434158,1.518604,320.29931,107.05612
2024-08-11 01:02:57.417,B24-00394,43,4.2,0.103476,-0.573356,1.932573,0.39598,0.1047,0.20028,-1.271003,1.733674,0.671262,0.20265,184.747824,-1.491031,1.550465,543.38926,186.934265
2024-08-11 13:50:39.731,B24-00395,29,2.8,0.101999,-0.528148,2.08631,0.387407,0.103804,0.112092,-0.986117,1.839894,0.343266,0.114076,110.64281,-1.588288,1.45484,311.4504,112.601242
2024-08-12 02:38:20.644,B24-00396,13,1.2,0.069372,0.901562,2.17352,0.2792,0.072205,0.057516,1.596384,2.488426,0.227088,0.059865,75.254168,-1.19507,1.746573,217.50631,78.327022
2024-08-13 04:13:38.070,B24-00398,50,4.9,0.08165,0.58007,2.538872,0.392823,0.082479,0.193622,-1.313707,1.695119,0.621296,0.195588,176.767521,-1.476792,1.458643,514.53584,178.562161
2024-08-13 17:01:21.084,B24-00399,50,4.9,0.073187,-0.711692,2.073293,0.302087,0.07393,0.074543,-0.835623,2.288317,0.265008,0.075299,97.07501,-1.484511,1.495174,288.38757,98.060568
2024-08-14 05:49:04.097,B24-00400,40,3.9,0.055336,-0.01827,2.477579,0.24506,0.056041,0.046904,-0.280491,2.194709,0.20395,0.047502,82.550259,-1.514234,1.525004,222.76332,83.601897
2024-08-14 18:36:46.110,B24-00401,28,2.7,0.108747,-0.302472,2.248085,0.426621,0.110743,0.216361,-1.126711,1.723055,0.723623,0.220331,180.075538,-1.556513,1.477943,507.58332,183.379952
2024-08-15 07:24:26.923,B24-00402,17,1.6,0.097874,-1.216315,1.653638,0.3193,0.100887,0.095974,-0.277382,2.174251,0.341972,0.098927,100.18778,-1.485825,1.493268,297.23302,103.271199
2024-08-15 20:12:06.637,B24-00403,4,0.3,0.041203,-2.691776,1.304159,0.106278,0.047577,0.035748,-2.794405,1.300868,0.091916,0.041278,8.76036,3.510787,1.707651,22.303106,10.115593
2024-08-16 08:59:45.050,B24-00404,50,4.9,0.084301,0.404716,2.879208,0.429733,0.085157,0.202622,-1.411123,1.610114,0.644082,0.204679,167.670908,-1.472644,1.468535,491.33247,169.373194
2024-08-16 21:47:28.063,B24-00405,50,4.9,0.071256,1.828374,2.867365,0.369333,0.071979,0.146216,-1.216224,1.810273,0.462203,0.1477,139.905101,-1.459063,1.516527,422.79415,141.325493
2024-08-17 10:35:11.076,B24-00406,39,3.8,0.025064,0.822114,3.082439,0.118607,0.025391,0.054764,0.158095,2.409515,0.220537,0.05548,80.174599,-1.562257,1.411739,221.4376,81.222677
2024-08-17 23:22:52.990,B24-00407,25,2.4,0.059438,1.521373,2.927818,0.280914,0.060664,0.143716,-1.333921,1.721446,0.424261,0.146679,140.772718,-1.471895,1.627001,416.45604,143.675554
2024-08-19 13:45:51.029,B24-00410,50,4.9,0.0801,1.210704,3.046276,0.401951,0.080914,0.134099,-1.215657,1.948265,0.443436,0.13546,137.118204,-1.461432,1.561265,420.44824,138.510302
2024-08-20 02:33:34.043,B24-00411,44,4.3,0.064313,-0.106805,2.22367,0.272524,0.065056,0.067423,0.649191,2.844765,0.343073,0.068203,82.868792,-1.614551,1.414381,221.65551,83.826845
2024-08-20 15:21:16.456,B24-00412,32,3.1,0.078915,0.269863,2.442672,0.372035,0.080177,0.201678,-1.366305,1.66608,0.663417,0.204905,163.085133,-1.551709,1.473658,475.56287,165.694661
2024-08-21 04:08:57.669,B24-00413,22,2.1,0.091533,-1.063729,1.773234,0.318175,0.093688,0.119825,-1.061156,1.85792,0.365995,0.122645,108.910214,-1.306017,1.715831,337.93274,111.473158
2024-08-21 16:56:37.882,B24-00414,7,0.6,0.044009,-1.713009,1.464262,0.120753,0.047535,0.031731,-1.893654,1.580518,0.081482,0.034273,72.133739,-1.177967,1.668344,206.872368,77.913343
2024-08-22 05:44:16.596,B24-00415,50,4.9,0.0912,0.30143,2.593285,0.438248,0.092126,0.206732,-1.340191,1.681414,0.642005,0.208831,174.170427,-1.474983,1.458927,507.73662,175.9387
2024-08-22 18:31:59.609,B24-00416,46,4.5,0.074272,-0.925341,2.07722,0.275465,0.075093,0.13949,-1.090498,1.911024,0.431481,0.141031,136.056896,-1.497016,1.551126,406.81355,137.560332
2024-08-23 07:19:42.222,B24-00417,34,3.3,0.048549,-0.408566,2.211684,0.206391,0.049279,0.047667,-0.533683,2.232686,0.188725,0.048384,84.494602,-1.613321,1.361136,225.79244,85.765269
2024-08-23 20:07:23.635,B24-00418,21,2.0,0.087814,0.644773,2.380798,0.350827,0.089983,0.203651,-1.350587,1.646381,0.62661,0.20868,162.317385,-1.344255,1.668054,482.31155,166.325825
2024-08-24 08:55:03.749,B24-00419,12,1.1,0.070307,-1.068231,1.865794,0.217393,0.073433,0.053924,0.276467,2.003,0.194799,0.056321,87.324695,-1.471824,1.627378,240.01398,91.207669
2024-08-24 21:42:42.962,B24-00420,50,4.9,0.085709,-0.119203,2.462697,0.377337,0.086579,0.21366,-1.317951,1.706133,0.696875,0.21583,173.308024,-1.488709,1.465881,506.76078,175.067542
2024-08-25 10:30:25.975,B24-00421,50,4.9,0.076557,-0.514699,2.227869,0.29942,0.077334,0.132342,-1.093492,2.003102,0.445877,0.133685,129.966962,-1.44981,1.509991,388.238,131.286457
2024-08-25 23:18:08.988,B24-00422,15,1.4,0.220132,9.324306,3.400182,1.008853,0.227858,0.102427,2.231259,2.466707,0.476478,0.106022,49.068045,-0.700755,1.859354,170.469302,50.790252
2024-08-26 12:05:48.502,B24-00423,38,3.7,0.045161,-0.517751,2.293357,0.176577,0.045767,0.058881,-0.945512,1.957906,0.218925,0.059671,80.656474,-1.552523,1.470182,220.31536,81.739159
2024-08-27 00:53:30.315,B24-00424,25,2.4,0.070866,-0.386017,2.004331,0.274284,0.072327,0.165746,-1.261764,1.616295,0.509694,0.169164,150.078006,-1.486933,1.499483,442.10726,153.172723
2024-08-27 13:41:10.828,B24-00425,13,1.2,0.058119,-1.038817,1.667776,0.191904,0.060492,0.172931,-1.784546,1.426915,0.465553,0.179993,128.558755,-1.258649,1.754424,396.4036,133.808195
2024-08-28 02:28:50.141,B24-00426,50,4.9,0.084914,-0.398574,2.329671,0.324692,0.085776,0.191788,-1.269576,1.826282,0.680368,0.193735,156.317074,-1.461104,1.52291,474.19304,157.90409
2024-08-28 15:16:33.155,B24-00427,50,4.9,0.088031,0.152133,2.347429,0.405017,0.088925,0.165395,-1.17989,1.95534,0.537237,0.167074,157.756045,-1.463132,1.503199,474.01625,159.35767
2024-08-29 04:04:16.168,B24-00428,40,3.9,0.043347,-0.56797,2.227338,0.179756,0.0439,0.054072,-0.161116,2.452151,0.253553,0.054761,80.249886,-1.575822,1.378392,220.87625,81.272219
2024-08-29 16:51:58.181,B24-00429,28,2.7,0.105292,-0.610305,2.161703,0.401747,0.107224,0.178497,-1.457682,1.598698,0.537964,0.181772,144.091242,-1.535671,1.481262,407.63336,146.735339
2024-08-30 05:39:38.994,B24-00430,15,1.4,0.102142,0.363709,2.182415,0.404392,0.105727,0.167712,-1.119001,1.728282,0.530186,0.173598,162.277767,-1.333494,1.70135,504.62205,167.973447
