MEAS_DT,SEG_ID,SESS_ID,EQP_CD,SEG_NO,T0_S,FS_HZ,N,VIB-MDE_RMS,VIB-MDE_KUR,VIB-MDE_CRF,VIB-MDE_1X,VIB-MDE_2X,VIB-MDE_3X,VIB-MDE_R21,VIB-MDE_NSY,VIB-MDE_HF,VIB-MNDE_RMS,VIB-MNDE_KUR,VIB-MNDE_CRF,VIB-MNDE_1X,VIB-MNDE_2X,VIB-MNDE_3X,VIB-MNDE_R21,VIB-MNDE_NSY,VIB-MNDE_HF,VIB-FDE_RMS,VIB-FDE_KUR,VIB-FDE_CRF,VIB-FDE_1X,VIB-FDE_2X,VIB-FDE_3X,VIB-FDE_R21,VIB-FDE_NSY,VIB-FDE_HF,VIB-FNDE_RMS,VIB-FNDE_KUR,VIB-FNDE_CRF,VIB-FNDE_1X,VIB-FNDE_2X,VIB-FNDE_3X,VIB-FNDE_R21,VIB-FNDE_NSY,VIB-FNDE_HF
2024-07-01 00:00:05.999,V24-SP2-01-003,V24-SP2-01,P1-SP2-EXF01,3,5.9991,1358.7,2717,0.65106,0.296286,4.117196,0.096088,0.02146,0.003698,0.223336,0.842726,0.420437,1.023796,-0.647726,3.445567,0.583021,0.019958,0.011229,0.034232,0.29711,0.384263,0.59873,0.173644,3.85205,0.09344,0.096484,0.032916,1.032577,0.747771,0.393848,0.81541,-0.589489,3.669549,0.454893,0.084576,0.019122,0.185925,0.216216,0.21425
2024-07-01 00:00:07.998,V24-SP2-01-004,V24-SP2-01,P1-SP2-EXF01,4,7.9988,1358.7,2717,0.612635,0.145978,3.851445,0.095135,0.021502,0.011174,0.226014,0.839151,0.327218,1.04155,-0.510513,3.385903,0.579065,0.020368,0.007185,0.035174,0.328373,0.406744,0.501491,-0.005122,3.438703,0.083147,0.088684,0.006452,1.066589,0.724829,0.306161,0.793598,-0.715749,3.142186,0.419726,0.084866,0.018099,0.202193,0.263945,0.237079
2024-07-01 00:00:09.998,V24-SP2-01-005,V24-SP2-01,P1-SP2-EXF01,5,9.9986,1358.7,2717,0.651495,0.041803,3.450514,0.098878,0.01356,0.008032,0.137141,0.860978,0.40264,1.020278,-0.787714,2.720021,0.596207,0.016738,0.010789,0.028074,0.259556,0.334688,0.575036,0.412295,4.133772,0.074656,0.081965,0.007287,1.097903,0.747931,0.379106,0.790513,-0.75201,3.012006,0.400214,0.096012,0.014368,0.239901,0.222972,0.217978
2024-07-01 00:00:11.998,V24-SP2-01-006,V24-SP2-01,P1-SP2-EXF01,6,11.9983,1358.7,2717,0.66201,-0.003704,3.451911,0.101205,0.009275,0.010161,0.09164,0.791202,0.441398,1.05475,-0.848161,2.876799,0.62401,0.009437,0.007806,0.015124,0.198471,0.314203,0.663947,0.001498,3.698115,0.093999,0.108422,0.009879,1.15344,0.756618,0.411536,0.765022,-0.725186,2.599751,0.403476,0.078613,0.020948,0.194841,0.21982,0.175101
2024-07-01 00:00:13.998,V24-SP2-01-007,V24-SP2-01,P1-SP2-EXF01,7,13.998,1358.7,2717,0.646121,-0.065727,3.477838,0.100693,0.011818,0.010222,0.11737,0.817632,0.392911,1.096254,-0.732652,2.978445,0.626354,0.01223,0.008791,0.019526,0.272005,0.36045,0.71174,-0.071487,3.548787,0.093786,0.108332,0.010467,1.155092,0.797561,0.443612,0.760485,-0.723528,2.772699,0.380015,0.087134,0.018332,0.229291,0.297197,0.233388
2024-07-01 00:00:15.997,V24-SP2-01-008,V24-SP2-01,P1-SP2-EXF01,8,15.9977,1358.7,2717,0.666141,0.068782,3.880773,0.099494,0.018069,0.007173,0.181611,0.830979,0.413492,1.068718,-0.810886,2.787842,0.623925,0.007528,0.003267,0.012066,0.23536,0.335655,0.647958,0.227649,3.562034,0.088585,0.088804,0.012758,1.002474,0.790914,0.413156,0.749913,-0.665162,3.457909,0.365749,0.087159,0.017337,0.238303,0.262822,0.204947
2024-07-01 00:00:17.997,V24-SP2-01-009,V24-SP2-01,P1-SP2-EXF01,9,17.9974,1358.7,2717,0.655376,0.098221,3.572118,0.100238,0.0152,0.00706,0.15164,0.843999,0.429534,1.045302,-0.832375,2.651788,0.62207,0.011432,0.00538,0.018377,0.20866,0.318845,0.701866,0.039708,3.362911,0.08852,0.100393,0.00745,1.13413,0.801455,0.504462,0.77948,-0.564743,3.328169,0.37863,0.10582,0.014931,0.279481,0.291221,0.212025
2024-07-01 00:00:19.997,V24-SP2-01-010,V24-SP2-01,P1-SP2-EXF01,10,19.9971,1358.7,2717,0.804979,0.156576,3.752034,0.10011,0.019475,0.007188,0.194533,0.86215,0.520054,1.0759,-0.714669,3.099498,0.617113,0.013409,0.008375,0.021729,0.301718,0.391386,0.676533,0.266736,3.660901,0.084903,0.100198,0.010815,1.180149,0.805677,0.463921,0.748118,-0.837773,2.570959,0.409807,0.091352,0.019049,0.222916,0.194917,0.185068
2024-07-01 00:00:21.996,V24-SP2-01-011,V24-SP2-01,P1-SP2-EXF01,11,21.9968,1358.7,2717,0.768061,0.169448,3.761174,0.099166,0.017679,0.008031,0.178275,0.861312,0.496449,1.102319,-0.674477,2.639249,0.597333,0.018051,0.009883,0.03022,0.376645,0.451072,0.665248,0.201212,4.00167,0.088294,0.095223,0.00897,1.078488,0.801586,0.44699,0.753134,-0.797012,2.925862,0.409685,0.096018,0.019804,0.234371,0.204561,0.195492
2024-07-01 00:00:23.996,V24-SP2-01-012,V24-SP2-01,P1-SP2-EXF01,12,23.9965,1358.7,2717,0.743452,0.061432,3.70605,0.09912,0.017827,0.004897,0.179853,0.864826,0.479843,1.081426,-0.648492,2.77382,0.593241,0.014953,0.010641,0.025205,0.34037,0.438768,0.626313,0.052791,3.735842,0.084801,0.108581,0.010099,1.280423,0.731723,0.398819,0.788952,-0.697633,2.881771,0.424957,0.09741,0.018056,0.229224,0.23233,0.198059
2024-07-01 00:00:25.996,V24-SP2-01-013,V24-SP2-01,P1-SP2-EXF01,13,25.9963,1358.7,2717,0.694735,0.040055,3.396257,0.099358,0.016866,0.012598,0.16975,0.807117,0.457402,1.062515,-0.547353,3.655978,0.586126,0.018935,0.01079,0.032306,0.372622,0.471951,0.610479,0.284967,3.837463,0.087714,0.100125,0.009554,1.141494,0.770763,0.415073,0.802274,-0.716363,2.860092,0.421201,0.102168,0.019853,0.242563,0.225916,0.211629
2024-07-01 00:00:27.996,V24-SP2-01-014,V24-SP2-01,P1-SP2-EXF01,14,27.996,1358.7,2717,0.742868,-0.022831,3.709313,0.101732,0.009323,0.007993,0.091646,0.858506,0.486171,0.991027,-0.615455,2.838035,0.556068,0.023204,0.00901,0.041729,0.334553,0.408357,0.59967,0.069924,3.562001,0.083295,0.103516,0.012119,1.242767,0.750402,0.383489,0.821334,-0.710601,2.905202,0.448751,0.107325,0.024035,0.239164,0.23249,0.223725
2024-07-01 00:00:29.995,V24-SP2-01-015,V24-SP2-01,P1-SP2-EXF01,15,29.9957,1358.7,2717,0.717623,0.084164,3.838579,0.100431,0.018379,0.008157,0.182996,0.827509,0.425704,1.024529,-0.566837,2.96429,0.554288,0.026834,0.011989,0.048412,0.356285,0.430769,0.555139,0.111062,3.846668,0.083465,0.1021,0.007925,1.223259,0.695122,0.314546,0.812867,-0.662665,2.942961,0.447166,0.104024,0.024109,0.232629,0.200865,0.190251
2024-07-01 00:00:31.995,V24-SP2-01-016,V24-SP2-01,P1-SP2-EXF01,16,31.9954,1358.7,2717,0.603504,0.139591,4.131369,0.09932,0.011821,0.005392,0.119024,0.826826,0.370587,0.965331,-0.606794,3.146561,0.550692,0.026769,0.016961,0.048609,0.308425,0.36192,0.56778,0.083424,4.061302,0.086703,0.10582,0.009413,1.220486,0.759926,0.375539,0.776757,-0.777133,2.762951,0.430274,0.104644,0.020332,0.243202,0.192674,0.17931
2024-07-01 00:00:33.995,V24-SP2-01-017,V24-SP2-01,P1-SP2-EXF01,17,33.9951,1358.7,2717,0.637277,0.074856,3.408146,0.098736,0.017702,0.012151,0.179282,0.825134,0.408041,0.949278,-0.749013,2.823216,0.558553,0.028171,0.014618,0.050436,0.27594,0.333458,0.695867,0.361554,4.231077,0.084524,0.104555,0.010124,1.236975,0.776538,0.449215,0.793401,-0.858329,2.633,0.449978,0.10189,0.02352,0.226433,0.186167,0.190364
2024-07-01 00:00:35.994,V24-SP2-01-018,V24-SP2-01,P1-SP2-EXF01,18,35.9948,1358.7,2717,0.738797,0.218087,3.807662,0.091515,0.030879,0.013818,0.337418,0.847239,0.445348,0.960525,-0.847805,2.80996,0.583698,0.023515,0.013153,0.040286,0.235168,0.304192,0.63817,0.297467,4.520954,0.083517,0.103834,0.00699,1.243268,0.763582,0.397458,0.856392,-0.760957,2.732832,0.50396,0.108259,0.022485,0.214817,0.18022,0.182041
2024-07-01 00:00:37.994,V24-SP2-01-019,V24-SP2-01,P1-SP2-EXF01,19,37.9945,1358.7,2717,0.747138,0.04555,3.282619,0.09298,0.025035,0.008682,0.269251,0.863535,0.458019,1.018392,-1.002115,2.578445,0.614596,0.012982,0.007142,0.021122,0.215146,0.34197,0.682144,0.105013,3.322521,0.086524,0.102436,0.011175,1.183906,0.741123,0.440052,0.849642,-0.832471,2.929898,0.49844,0.099851,0.023434,0.200328,0.172105,0.200928
2024-07-01 00:00:39.994,V24-SP2-01-020,V24-SP2-01,P1-SP2-EXF01,20,39.9942,1358.7,2717,0.666486,-0.004477,3.401461,0.094975,0.024073,0.009913,0.253466,0.859248,0.443492,1.049776,-0.857728,3.112942,0.623514,0.012279,0.008057,0.019693,0.209546,0.326198,0.698052,0.119959,3.386092,0.091481,0.116554,0.009086,1.274076,0.762158,0.432892,0.868468,-0.722387,2.85968,0.489757,0.120929,0.015659,0.246915,0.225111,0.228602
2024-07-01 00:00:41.994,V24-SP2-01-021,V24-SP2-01,P1-SP2-EXF01,21,41.994,1358.7,2717,0.642344,0.070482,3.938716,0.09703,0.010617,0.004353,0.109424,0.82965,0.431417,1.083133,-0.612473,3.203687,0.615551,0.013351,0.010087,0.02169,0.277288,0.375423,0.688735,0.231679,3.974103,0.097144,0.120184,0.008812,1.237171,0.801205,0.490752,0.819875,-0.862905,2.902207,0.487658,0.102218,0.020153,0.209611,0.152683,0.17403
2024-07-01 00:00:43.993,V24-SP2-01-022,V24-SP2-01,P1-SP2-EXF01,22,43.9937,1358.7,2717,0.678052,0.004559,3.923603,0.098079,0.004651,0.003153,0.047422,0.839031,0.450616,1.132356,-0.584025,3.113335,0.619196,0.014849,0.006309,0.023981,0.336011,0.424848,0.67363,0.099541,3.867135,0.092167,0.110859,0.010414,1.20281,0.782279,0.464302,0.816231,-0.785145,2.619382,0.468102,0.101556,0.018702,0.216953,0.19923,0.200632
2024-07-01 00:00:45.993,V24-SP2-01-023,V24-SP2-01,P1-SP2-EXF01,23,45.9934,1358.7,2717,0.638049,0.232107,4.171249,0.097534,0.020535,0.010899,0.210538,0.862386,0.410444,1.159066,-0.636341,3.012321,0.629288,0.008936,0.010884,0.0142,0.322135,0.474473,0.632574,0.294092,3.940466,0.082743,0.10511,0.014391,1.270321,0.729665,0.414044,0.785327,-0.67969,2.988112,0.43086,0.101493,0.017057,0.23556,0.236993,0.225179
2024-07-01 00:00:47.993,V24-SP2-01-024,V24-SP2-01,P1-SP2-EXF01,24,47.9931,1358.7,2717,0.559758,0.03291,4.585549,0.097028,0.023179,0.011342,0.238888,0.835705,0.33412,1.207983,-0.600863,3.361565,0.635057,0.008779,0.006164,0.013823,0.361666,0.496253,0.691781,0.391228,4.642077,0.080986,0.104555,0.006721,1.291022,0.848058,0.548164,0.796003,-0.652474,3.143628,0.425317,0.102294,0.014641,0.240512,0.232217,0.193004
2024-07-01 00:00:49.992,V24-SP2-01-025,V24-SP2-01,P1-SP2-EXF01,25,49.9928,1358.7,2717,0.683158,0.230326,3.785289,0.096322,0.026486,0.012381,0.274971,0.857828,0.474778,1.135179,-0.645411,2.644359,0.622109,0.012596,0.00982,0.020247,0.312455,0.397238,0.646459,0.01405,3.769336,0.082317,0.113574,0.014326,1.379717,0.752791,0.459149,0.778997,-0.685413,3.244704,0.397944,0.118836,0.014746,0.298626,0.202913,0.194298
2024-07-01 00:00:51.992,V24-SP2-01-026,V24-SP2-01,P1-SP2-EXF01,26,51.9925,1358.7,2717,0.717103,0.051435,3.186939,0.098469,0.018817,0.011517,0.191095,0.833453,0.463762,1.111359,-0.61192,2.964907,0.617114,0.014578,0.008105,0.023623,0.311352,0.403789,0.683916,0.024344,3.809577,0.085233,0.117222,0.010023,1.375318,0.720609,0.44737,0.793717,-0.609727,2.986753,0.423806,0.108689,0.01815,0.25646,0.226329,0.19937
2024-07-01 00:00:53.992,V24-SP2-01-027,V24-SP2-01,P1-SP2-EXF01,27,53.9922,1358.7,2717,0.715989,-0.004245,3.92671,0.096347,0.023273,0.010478,0.241557,0.827629,0.451798,1.091229,-0.681302,2.941755,0.600717,0.017781,0.008861,0.0296,0.342533,0.415552,0.662974,0.180806,3.784864,0.088051,0.113717,0.016138,1.291493,0.759384,0.430043,0.79652,-0.589542,2.959995,0.422339,0.114463,0.013618,0.271023,0.23073,0.202687
2024-07-01 00:00:55.991,V24-SP2-01-028,V24-SP2-01,P1-SP2-EXF01,28,55.9919,1358.7,2717,0.71588,-0.2128,3.166361,0.097956,0.025441,0.010334,0.259718,0.856066,0.46546,1.044401,-0.633032,2.891771,0.594285,0.02159,0.012835,0.036329,0.304551,0.387705,0.72623,0.109355,3.589466,0.091321,0.11464,0.010021,1.255345,0.763231,0.4881,0.815907,-0.519255,3.008997,0.42842,0.111598,0.015687,0.260488,0.257435,0.208859
2024-07-01 00:00:57.991,V24-SP2-01-029,V24-SP2-01,P1-SP2-EXF01,29,57.9916,1358.7,2717,0.724079,-0.047641,3.936146,0.097819,0.023746,0.008777,0.242758,0.863006,0.498336,0.990688,-0.677838,2.686116,0.576429,0.023531,0.009547,0.040823,0.273959,0.329346,0.582845,0.026015,3.218799,0.091532,0.117192,0.009558,1.28034,0.716899,0.351179,0.818965,-0.676964,2.993694,0.402874,0.130567,0.008593,0.32409,0.231584,0.214071
2024-07-01 00:00:59.991,V24-SP2-01-030,V24-SP2-01,P1-SP2-EXF01,30,59.9914,1358.7,2717,0.638651,-0.034624,3.517931,0.098192,0.026332,0.011933,0.268173,0.866187,0.429385,0.997921,-0.759379,2.856068,0.586277,0.019365,0.006415,0.03303,0.272621,0.307479,0.60908,0.173698,3.933832,0.089459,0.117325,0.012406,1.311496,0.750514,0.411953,0.728927,-0.746718,2.856381,0.391932,0.110222,0.010705,0.281228,0.202753,0.167391
2024-07-01 00:01:01.991,V24-SP2-01-031,V24-SP2-01,P1-SP2-EXF01,31,61.9911,1358.7,2717,0.682434,0.135395,3.594996,0.09734,0.017903,0.008916,0.183918,0.869451,0.514771,1.008068,-0.885034,2.842827,0.606638,0.018502,0.007407,0.030499,0.217733,0.30185,0.617519,0.220066,4.678777,0.091148,0.117483,0.007769,1.288927,0.754801,0.450732,0.699527,-0.774803,2.745156,0.354389,0.090717,0.00924,0.255982,0.217908,0.194044
2024-07-01 00:01:03.990,V24-SP2-01-032,V24-SP2-01,P1-SP2-EXF01,32,63.9908,1358.7,2717,0.665034,-0.145586,3.125803,0.097324,0.0222,0.00995,0.228102,0.873505,0.472816,1.036771,-0.850352,2.762674,0.606935,0.016556,0.005133,0.027278,0.267175,0.385648,0.570379,0.040286,3.671891,0.082953,0.11233,0.010511,1.354142,0.722306,0.358264,0.685052,-0.816669,2.791692,0.349488,0.108945,0.013736,0.311728,0.18971,0.156617
2024-07-01 00:01:05.990,V24-SP2-01-033,V24-SP2-01,P1-SP2-EXF01,33,65.9905,1358.7,2717,0.566465,0.26894,3.567673,0.097602,0.023511,0.010619,0.240886,0.792508,0.343829,1.054708,-0.74349,2.787322,0.611963,0.014443,0.005056,0.023601,0.249556,0.344546,0.574734,-0.082112,3.7905,0.095958,0.12724,0.006269,1.325992,0.740314,0.372007,0.728396,-0.778998,3.062326,0.379488,0.110417,0.010329,0.290963,0.210253,0.176647
2024-07-01 00:01:07.990,V24-SP2-01-034,V24-SP2-01,P1-SP2-EXF01,34,67.9902,1358.7,2717,0.595434,0.275515,4.629397,0.101219,0.011062,0.00898,0.109289,0.840271,0.398524,1.065319,-0.709991,2.604911,0.612185,0.014042,0.011165,0.022937,0.271014,0.392913,0.604699,0.204738,3.407977,0.090476,0.10776,0.007952,1.191025,0.700621,0.392122,0.817249,-0.805226,3.096452,0.465788,0.116451,0.016173,0.250008,0.198283,0.19369
2024-07-01 00:01:09.989,V24-SP2-01-035,V24-SP2-01,P1-SP2-EXF01,35,69.9899,1358.7,2717,0.587612,0.145085,3.633058,0.100087,0.016801,0.002854,0.167868,0.836759,0.406209,1.093321,-0.603053,3.005656,0.603065,0.018568,0.011787,0.030789,0.332634,0.421574,0.644076,-0.059674,3.458667,0.088857,0.119522,0.010919,1.345114,0.788359,0.438964,0.815316,-0.68458,2.830904,0.453718,0.11408,0.016887,0.251434,0.208289,0.188627
2024-07-01 00:01:11.989,V24-SP2-01-036,V24-SP2-01,P1-SP2-EXF01,36,71.9896,1358.7,2717,0.544694,-0.066069,3.50684,0.101936,0.013194,0.007774,0.12943,0.808912,0.380352,1.05327,-0.730701,2.738964,0.584934,0.023185,0.009037,0.039637,0.340996,0.39072,0.639011,0.262028,3.933063,0.084516,0.10853,0.010328,1.284127,0.773626,0.414957,0.840703,-0.849038,2.613594,0.501628,0.10864,0.016305,0.216575,0.160815,0.187953
2024-07-01 00:01:13.989,V24-SP2-01-037,V24-SP2-01,P1-SP2-EXF01,37,73.9893,1358.7,2717,0.614163,0.099817,3.44633,0.100605,0.00839,0.006783,0.083399,0.822416,0.40226,1.041166,-0.596301,3.405959,0.584263,0.021009,0.01079,0.035957,0.317547,0.389562,0.656774,-0.099745,3.650492,0.090364,0.116869,0.006409,1.293307,0.757328,0.428209,0.831077,-0.798626,3.003465,0.458589,0.134648,0.014228,0.293613,0.181156,0.204553
2024-07-01 00:01:15.989,V24-SP2-01-038,V24-SP2-01,P1-SP2-EXF01,38,75.9891,1358.7,2717,0.583158,-0.035215,3.727575,0.101029,0.016911,0.004936,0.167389,0.847951,0.374914,1.056733,-0.674146,3.354436,0.595884,0.0197,0.008214,0.03306,0.322961,0.389946,0.622954,0.221921,4.301253,0.081701,0.114136,0.007453,1.396997,0.745105,0.412546,0.790962,-0.71612,2.726243,0.399212,0.116934,0.021938,0.292912,0.248751,0.212362
2024-07-01 00:01:17.988,V24-SP2-01-039,V24-SP2-01,P1-SP2-EXF01,39,77.9888,1358.7,2717,0.590905,0.253593,4.247037,0.097955,0.019538,0.010683,0.199462,0.840337,0.391469,1.062936,-0.710346,2.768794,0.593778,0.021508,0.009363,0.036222,0.332027,0.436526,0.541679,0.121328,3.457127,0.083183,0.106959,0.006883,1.285828,0.694909,0.334162,0.78943,-0.522462,3.017462,0.385959,0.112349,0.010485,0.29109,0.277033,0.224252
2024-07-01 00:01:19.988,V24-SP2-01-040,V24-SP2-01,P1-SP2-EXF01,40,79.9885,1358.7,2717,0.662562,0.107194,3.790669,0.090522,0.032257,0.009799,0.356343,0.873011,0.450067,1.050465,-0.511854,3.374407,0.579287,0.024212,0.009462,0.041797,0.348332,0.398423,0.534566,0.041279,3.779036,0.088075,0.107013,0.012032,1.215024,0.668439,0.3255,0.785278,-0.49452,3.020737,0.3574,0.11051,0.007941,0.309204,0.319534,0.266696
2024-07-01 00:01:21.988,V24-SP2-01-041,V24-SP2-01,P1-SP2-EXF01,41,81.9882,1358.7,2717,0.53405,-0.027839,3.856653,0.092462,0.036958,0.0098,0.399703,0.839045,0.33016,1.006096,-0.680754,3.20816,0.575915,0.023752,0.008322,0.041242,0.300483,0.362537,0.635007,0.200755,3.975995,0.077063,0.104406,0.005663,1.354813,0.743995,0.418329,0.868915,-0.18332,3.638392,0.406861,0.109373,0.015433,0.268822,0.370131,0.300986
2024-07-01 00:01:23.987,V24-SP2-01-042,V24-SP2-01,P1-SP2-EXF01,42,83.9879,1358.7,2717,0.553036,0.037266,3.55284,0.095817,0.020928,0.007907,0.218415,0.840042,0.371349,1.033363,-0.524217,3.233397,0.57038,0.025902,0.016782,0.045412,0.346441,0.399702,0.564725,-0.026322,3.949421,0.077701,0.093249,0.006858,1.200103,0.752499,0.383091,0.830827,-0.576661,2.916178,0.437631,0.108511,0.015996,0.247952,0.263364,0.257446
2024-07-01 00:01:25.987,V24-SP2-01-043,V24-SP2-01,P1-SP2-EXF01,43,85.9876,1358.7,2717,0.503246,-0.136464,3.64143,0.09606,0.007812,0.004746,0.081324,0.80577,0.316793,1.036421,-0.755966,3.223438,0.596419,0.013867,0.009114,0.023251,0.291514,0.357095,0.586916,0.175407,3.888844,0.09119,0.100444,0.015976,1.101479,0.771008,0.397998,0.800019,-0.4986,3.31626,0.400743,0.111644,0.013655,0.278593,0.292183,0.240465
2024-07-01 00:01:27.987,V24-SP2-01-044,V24-SP2-01,P1-SP2-EXF01,44,87.9873,1358.7,2717,0.528721,0.079298,3.575395,0.096791,0.013723,0.003567,0.141775,0.810673,0.33276,1.025583,-0.780285,2.762798,0.604787,0.017167,0.007686,0.028386,0.257751,0.345075,0.606548,0.048328,3.712111,0.100027,0.128291,0.01367,1.282562,0.682049,0.352928,0.734176,-0.717684,2.873554,0.375042,0.109319,0.009621,0.291484,0.236474,0.210598
2024-07-01 00:01:29.987,V24-SP2-01-045,V24-SP2-01,P1-SP2-EXF01,45,89.987,1358.7,2717,0.62689,0.306935,4.032516,0.097569,0.016037,0.006731,0.164369,0.840602,0.425426,1.041748,-0.642083,2.974437,0.596418,0.014533,0.009269,0.024367,0.291489,0.360198,0.583548,0.00584,3.430401,0.081482,0.103063,0.011228,1.26485,0.752116,0.371002,0.726136,-0.800337,2.714105,0.384117,0.109242,0.011096,0.284397,0.206271,0.181529
2024-07-01 00:01:31.986,V24-SP2-01-046,V24-SP2-01,P1-SP2-EXF01,46,91.9868,1358.7,2717,0.634836,0.142593,4.339137,0.096546,0.016826,0.00502,0.17428,0.857955,0.425911,0.998118,-0.806567,3.104084,0.595758,0.017536,0.014093,0.029435,0.230793,0.322015,0.579368,0.145867,3.69194,0.080266,0.099927,0.0093,1.244952,0.738434,0.380055,0.798436,-0.764957,2.992753,0.454355,0.114944,0.018391,0.252983,0.20163,0.20764
2024-07-01 00:01:33.986,V24-SP2-01-047,V24-SP2-01,P1-SP2-EXF01,47,93.9865,1358.7,2717,0.728446,0.252422,3.653363,0.094368,0.026604,0.012675,0.281921,0.822023,0.481804,1.015202,-0.80234,2.901839,0.600593,0.016789,0.009591,0.027953,0.252969,0.32432,0.634338,0.727904,4.499221,0.075691,0.105021,0.008469,1.387491,0.765163,0.454284,0.852779,-0.764928,2.959408,0.477977,0.110884,0.01925,0.231987,0.206784,0.20664
2024-07-01 00:01:35.986,V24-SP2-01-048,V24-SP2-01,P1-SP2-EXF01,48,95.9862,1358.7,2717,0.687666,-0.122558,3.406017,0.092886,0.03058,0.015349,0.329222,0.8479,0.46147,1.038388,-0.759168,2.727771,0.607223,0.016098,0.009689,0.026512,0.275903,0.356153,0.727647,0.056855,3.942862,0.085423,0.109454,0.007694,1.281324,0.803638,0.482924,0.836097,-0.864027,2.739145,0.465331,0.145492,0.012931,0.312664,0.16478,0.201574
2024-07-01 00:01:37.985,V24-SP2-01-049,V24-SP2-01,P1-SP2-EXF01,49,97.9859,1358.7,2717,0.585248,0.026408,3.420037,0.091539,0.03325,0.013002,0.363226,0.820939,0.385627,1.041995,-0.690453,2.736071,0.603203,0.016382,0.009696,0.027158,0.308174,0.393304,0.674927,0.326154,3.78239,0.084759,0.103088,0.008192,1.21624,0.756889,0.442298,0.745899,-0.740043,2.952897,0.397254,0.111287,0.01253,0.280141,0.199312,0.168057
2024-07-01 00:01:39.985,V24-SP2-01-050,V24-SP2-01,P1-SP2-EXF01,50,99.9856,1358.7,2717,0.497197,0.07879,3.763979,0.0914,0.034038,0.013613,0.372406,0.822364,0.303694,0.998308,-0.80503,2.895153,0.598366,0.017024,0.009261,0.028451,0.229099,0.340867,0.654,-0.006159,3.64445,0.084792,0.115971,0.01149,1.36771,0.777896,0.433543,0.727895,-0.70554,2.848219,0.374162,0.117999,0.010301,0.315368,0.208008,0.18278
2024-07-01 00:01:41.985,V24-SP2-01-051,V24-SP2-01,P1-SP2-EXF01,51,101.9853,1358.7,2717,0.554367,-0.20299,3.511257,0.094064,0.018755,0.007331,0.199382,0.796062,0.34903,1.009135,-0.779788,2.677937,0.607737,0.01466,0.011724,0.024122,0.215267,0.313878,0.596367,0.170398,3.643174,0.090216,0.112307,0.013674,1.244873,0.711984,0.371766,0.75023,-0.652489,2.790502,0.349344,0.113366,0.01549,0.324512,0.269749,0.220806
2024-07-01 00:01:43.985,V24-SP2-01-052,V24-SP2-01,P1-SP2-EXF01,52,103.985,1358.7,2717,0.57549,0.248138,4.004019,0.096229,0.018298,0.008758,0.190145,0.841076,0.353211,0.975971,-0.832503,2.688705,0.598298,0.019786,0.009778,0.03307,0.210706,0.315747,0.712302,0.198556,4.162693,0.08752,0.108825,0.013313,1.243438,0.774741,0.479758,0.759778,-0.660294,3.694344,0.400916,0.125756,0.00859,0.313672,0.195629,0.180931
2024-07-01 00:01:45.984,V24-SP2-01-053,V24-SP2-01,P1-SP2-EXF01,53,105.9847,1358.7,2717,0.672708,0.361825,4.096859,0.097583,0.016924,0.012876,0.173427,0.848719,0.430515,1.026272,-0.840476,2.944996,0.619283,0.017777,0.011214,0.028705,0.240778,0.333311,0.610333,0.349249,3.809462,0.099011,0.124206,0.004442,1.254464,0.730168,0.390954,0.739638,-0.520115,3.02419,0.370574,0.108065,0.012864,0.291615,0.248045,0.205762
2024-07-01 00:01:47.984,V24-SP2-01-054,V24-SP2-01,P1-SP2-EXF01,54,107.9844,1358.7,2717,0.535037,0.021585,3.604311,0.096553,0.023391,0.010082,0.242262,0.835411,0.311875,1.03532,-0.853784,2.591392,0.611222,0.017296,0.010747,0.028297,0.238765,0.3447,0.551274,0.079313,4.219823,0.086507,0.107112,0.008974,1.238182,0.684711,0.346777,0.712649,-0.625234,3.249104,0.375367,0.103818,0.007704,0.276577,0.174891,0.170182
2024-07-01 00:01:49.984,V24-SP2-01-055,V24-SP2-01,P1-SP2-EXF01,55,109.9842,1358.7,2717,0.486248,-0.01942,3.809209,0.09327,0.02358,0.010842,0.252818,0.797382,0.287315,1.063243,-0.800344,2.436201,0.614911,0.014465,0.008411,0.023524,0.270256,0.386219,0.555874,0.03218,3.431653,0.083447,0.100039,0.004795,1.198831,0.707534,0.340757,0.756114,-0.652738,3.049782,0.371495,0.107268,0.011164,0.288748,0.280507,0.238892
2024-07-01 00:01:51.983,V24-SP2-01-056,V24-SP2-01,P1-SP2-EXF01,56,111.9839,1358.7,2717,0.577519,0.129188,3.856704,0.099185,0.016154,0.004919,0.162871,0.834409,0.363905,1.071381,-0.748924,2.911064,0.615211,0.01441,0.007586,0.023422,0.248293,0.33596,0.706555,0.328055,4.328248,0.085261,0.104019,0.008065,1.220005,0.808264,0.487625,0.759526,-0.78888,2.681415,0.405726,0.120196,0.014914,0.29625,0.202619,0.197226
2024-07-01 00:01:53.983,V24-SP2-01-057,V24-SP2-01,P1-SP2-EXF01,57,113.9836,1358.7,2717,0.694851,0.451233,4.076168,0.100981,0.00856,0.006922,0.084773,0.853418,0.45503,1.072947,-0.821808,2.915743,0.618994,0.013298,0.010443,0.021483,0.278988,0.362125,0.665818,0.361906,4.421468,0.087322,0.093604,0.011241,1.07194,0.756325,0.408706,0.724583,-0.475628,3.690817,0.366531,0.105627,0.014619,0.28818,0.255007,0.201846
